iteration,human feature,trajectory feature,feature norm,weights,human likeness,mean human likeness,likelihood
53,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.93360964e-01 4.35275196e-01 1.26796403e-01 3.63297663e-01
 2.64989702e-02 5.37781016e-01 2.67499855e-05 6.94303047e-02]",0.05786490100975489,"[ 1.92727897 -0.59445324 -0.92672654 -1.44463548 -1.64178091 -1.94369115
 -9.9499835  -1.88897029]","[10.31617597675392, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.6730119918176203, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.378780064172761,-2.3433841368002657
54,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.93713232e-01 4.35853609e-01 1.27045242e-01 3.63522680e-01
 2.64845086e-02 5.37261351e-01 2.68628841e-05 6.90946908e-02]",0.05720827077325187,"[ 1.94123904 -0.58129693 -0.91099854 -1.45694302 -1.65723226 -1.96892607
 -9.94998374 -1.91302646]","[10.31617597675392, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.6730119918176203, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.378780064172761,-2.3408778072961502
55,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.94047035e-01 4.36373213e-01 1.27323790e-01 3.63714089e-01
 2.64781672e-02 5.36763216e-01 2.69929427e-05 6.87647601e-02]",0.056566033593957704,"[ 1.95427491 -0.56885286 -0.89492894 -1.46957995 -1.67256996 -1.99392349
 -9.94998405 -1.93687402]","[10.31617597675392, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.373051740697462,-2.338417331201837
56,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.94362270e-01 4.36832332e-01 1.27629587e-01 3.63870801e-01
 2.64792154e-02 5.36286081e-01 2.71400363e-05 6.84399471e-02]",0.0559361769244983,"[ 1.96639878 -0.55712884 -0.87856133 -1.48254899 -1.68781238 -2.01869176
 -9.94998444 -1.96051985]","[10.31617597675392, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.373051740697462,-2.336000278597669
57,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.94658975e-01 4.37230170e-01 1.27960260e-01 3.63992274e-01
 2.64869607e-02 5.35829353e-01 2.73039791e-05 6.81197923e-02]",0.055316896545852666,"[ 1.97762501 -0.54612303 -0.86193761 -1.4958473  -1.70297699 -2.04323916
 -9.94998489 -1.98397015]","[10.31617597675392, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.373051740697462,-2.333624468810662
58,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.94937324e-01 4.37566774e-01 1.28313512e-01 3.64078481e-01
 2.65007449e-02 5.35392370e-01 2.74845253e-05 6.78039325e-02]",0.05470665321493849,"[ 1.98797    -0.53582459 -0.84509803 -1.50946681 -1.71808038 -2.06757391
 -9.94998542 -2.00723051]","[10.31617597675392, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.373051740697462,-2.3312879900252828
59,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.95197628e-01 4.37842980e-01 1.28687117e-01 3.64129886e-01
 2.65199419e-02 5.34974405e-01 2.76813693e-05 6.74920918e-02]",0.054104211652263444,"[ 1.99745206 -0.52621433 -0.82808116 -1.52339472 -1.73313825 -2.09170413
 -9.94998601 -2.03030592]","[10.31617597675392, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.373051740697462,-2.3289892064853825
60,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.95440321e-01 4.38060363e-01 1.29078914e-01 3.64147401e-01
 2.65439545e-02 5.34574667e-01 2.78941478e-05 6.71840722e-02]",0.05350866119281717,"[ 2.00609125 -0.51726547 -0.81092393 -1.53761398 -1.74816547 -2.11563786
 -9.94998668 -2.05320086]","[10.31617597675392, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.373051740697462,-2.326726753873999
61,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.95665960e-01 4.38221162e-01 1.29486805e-01 3.64132349e-01
 2.65722128e-02 5.34192306e-01 2.81224416e-05 6.68797441e-02]",0.05291941858559683,"[ 2.01390921 -0.50894448 -0.79366158 -1.55210375 -1.76317603 -2.13938302
 -9.94998742 -2.07591932]","[10.31617597675392, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.373051740697462,-2.324499524081867
62,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.95875204e-01 4.38328213e-01 1.29908751e-01 3.64086413e-01
 2.66041726e-02 5.33826422e-01 2.83657793e-05 6.65790372e-02]",0.05233621441269874,"[ 2.02092894 -0.50121197 -0.77632773 -1.56683997 -1.77818311 -2.16294743
 -9.94998824 -2.09846484]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 0.4287335211543177, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.463346282324421,-2.322306641059064
63,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.96068810e-01 4.38384867e-01 1.30342772e-01 3.64011595e-01
 2.66393139e-02 5.33476069e-01 2.86236404e-05 6.62819319e-02]",0.05175906537399081,"[ 2.02717459 -0.49402359 -0.75895437 -1.58179588 -1.79319906 -2.18633871
 -9.94998912 -2.12084059]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.5060714371597785,-2.3201474297741815
64,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.96247615e-01 4.38394912e-01 1.30786948e-01 3.63910160e-01
 2.66771402e-02 5.33140270e-01 2.88954602e-05 6.59884501e-02]",0.05118823523398731,"[ 2.03267126 -0.48733091 -0.74157182 -1.59694257 -1.80823544 -2.20956434
 -9.94999007 -2.14304939]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 1.0714666316309194, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.5060714371597785,-2.318021380479799
65,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.96412525e-01 4.38362491e-01 1.31239419e-01 3.63784587e-01
 2.67171778e-02 5.32818020e-01 2.91806349e-05 6.56986474e-02]",0.05062418755547737,"[ 2.03744475 -0.48108242 -0.72420882 -1.61224951 -1.82330301 -2.23263159
 -9.9499911  -2.16509376]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.315928110509595
66,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.96564496e-01 4.38292013e-01 1.31698389e-01 3.63637517e-01
 2.67589755e-02 5.32508301e-01 2.94785266e-05 6.54126053e-02]",0.05006753346323919,"[ 2.04152134 -0.47522442 -0.70689246 -1.62768506 -1.83841175 -2.25554752
 -9.94999219 -2.18697597]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.313867325727385
67,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.96704525e-01 4.38188080e-01 1.32162125e-01 3.63471704e-01
 2.68021040e-02 5.32210092e-01 2.97884697e-05 6.51304234e-02]",0.049518977612298044,"[ 2.04492756 -0.46970189 -0.68964825 -1.643217   -1.85357089 -2.2783189
 -9.94999334 -2.20869804]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.3118387835341063
68,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.96833629e-01 4.38055401e-01 1.32628964e-01 3.63289964e-01
 2.68461563e-02 5.31922377e-01 3.01097772e-05 6.48522138e-02]",0.04897926530526686,"[ 2.04768998 -0.4644594  -0.67250011 -1.658813   -1.86878891 -2.30095229
 -9.94999456 -2.23026186]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.309842259041439
69,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.96952836e-01 4.37898719e-01 1.33097313e-01 3.63095133e-01
 2.68907473e-02 5.31644158e-01 3.04417473e-05 6.45780938e-02]",0.04844913334213489,"[ 2.04983498 -0.45944185 -0.65547037 -1.67444105 -1.88407357 -2.3234539
 -9.94999585 -2.25166913]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.3078775156683986
70,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97063171e-01 4.37722741e-01 1.33565653e-01 3.62890020e-01
 2.69355141e-02 5.31374459e-01 3.07836702e-05 6.43081813e-02]",0.04792926672517017,"[ 2.05138857 -0.45459531 -0.63857981 -1.69006992 -1.89943192 -2.34582966
 -9.94999719 -2.27292146]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.305944281037327
71,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97165639e-01 4.37532072e-01 1.34032543e-01 3.62677371e-01
 2.69801161e-02 5.31112344e-01 3.11348349e-05 6.40425900e-02]",0.04742026281414609,"[ 2.05237618 -0.44986765 -0.62184767 -1.70566947 -1.91487028 -2.36808517
 -9.94999859 -2.29402035]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.3040422286638083
72,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97261219e-01 4.37331154e-01 1.34496626e-01 3.62459829e-01
 2.70242351e-02 5.30856916e-01 3.14945363e-05 6.37814247e-02]",0.04692260396606597,"[ 2.05282254 -0.44520919 -0.60529168 -1.72121107 -1.93039435 -2.39022567
 -9.95000004 -2.31496727]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.3021709655733846
73,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97350850e-01 4.37124219e-01 1.34956624e-01 3.62239909e-01
 2.70675755e-02 5.30607326e-01 3.18620818e-05 6.35247786e-02]",0.046436639131458096,"[ 2.05275147 -0.44057323 -0.58892803 -1.7366678  -1.94600913 -2.41225606
 -9.95000155 -2.33576363]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.30033002565454
74,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97435426e-01 4.36915237e-01 1.35411350e-01 3.62019964e-01
 2.71098642e-02 5.30362783e-01 3.22367979e-05 6.32727300e-02]",0.04596257434684295,"[ 2.0521858  -0.43591656 -0.57277149 -1.75201478 -1.961719   -2.43418086
 -9.95000311 -2.3564108 ]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.298518868285663
75,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97515784e-01 4.36707884e-01 1.35859702e-01 3.61802167e-01
 2.71508507e-02 5.30122556e-01 3.26180362e-05 6.30253403e-02]",0.04550047158751084,"[ 2.05114723 -0.43119977 -0.55683536 -1.76722934 -1.9775277  -2.45600425
 -9.95000471 -2.37691018]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.2967368815621967
76,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97592698e-01 4.36505506e-01 1.36300672e-01 3.61588492e-01
 2.71903073e-02 5.29885976e-01 3.30051797e-05 6.27826525e-02]",0.045050255048753915,"[ 2.04965625 -0.42638765 -0.54113152 -1.78229116 -1.99343841 -2.47773002
 -9.95000636 -2.39726315]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.294983389302894
77,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97666877e-01 4.36311099e-01 1.36733341e-01 3.61380699e-01
 2.72280284e-02 5.29652442e-01 3.33976476e-05 6.25446899e-02]",0.044611723623330955,"[ 2.04773208 -0.42144932 -0.5256705  -1.7971824  -2.0094537  -2.49936159
 -9.95000804 -2.41747112]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.2932576609307693
78,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97738959e-01 4.36127290e-01 1.37156882e-01 3.61180327e-01
 2.72638308e-02 5.29421422e-01 3.37949004e-05 6.23114558e-02]",0.0441845681470811,"[ 2.04539264 -0.41635845 -0.51046147 -1.81188781 -2.02557561 -2.52090203
 -9.95000977 -2.43753552]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.2915589233011566
79,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97809511e-01 4.35956330e-01 1.37570562e-01 3.60988686e-01
 2.72975533e-02 5.29192450e-01 3.41964438e-05 6.20829335e-02]",0.04376839189447172,"[ 2.04265448 -0.41109329 -0.49551231 -1.82639467 -2.04180564 -2.54235407
 -9.95001153 -2.4574578 ]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.2898863735794035
80,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97879023e-01 4.35800085e-01 1.37973738e-01 3.60806857e-01
 2.73290559e-02 5.28965134e-01 3.46018326e-05 6.18590864e-02]",0.04336273281545693,"[ 2.03953282 -0.40563666 -0.48082966 -1.84069288 -2.05814479 -2.56372007
 -9.95001332 -2.47723945]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.288239192345305
81,"[0.89705836 0.43900974 0.15018909 0.35315227 0.01466183 0.49683221
 0.         0.04021286]","[8.97947913e-01 4.35660044e-01 1.38365858e-01 3.60635694e-01
 2.73582197e-02 5.28739145e-01 3.50106729e-05 6.16398590e-02]",0.0429670861020952,"[ 2.03604152 -0.3999759  -0.46641893 -1.85477483 -2.07459358 -2.58500207
 -9.95001514 -2.49688198]","[12.754128600681819, 1.5169161446237105, 0.047650651967258456, 1.0145762414214237, 1.1399522540028058, 0.884384189200855, 0.9888356246100706, 2.5386594104662565, 0.5183472579845345, 0.7523771078525516, 0.4596012814795538, 5.917247866866835, 1.7856298183840027, 6.589957589302264, 0.23663092787751377, 0.8054914134310259, 1.5823127017089615, 0.6487530858250882, 0.2696084121310168, 3.0924220404382603, 7.890253077906329, 0.7724870615983557, 6.921758202303606, 0.19304448939175362, 3.887597255447658, 3.57012476589173, 0.27331598036740906]",2.483409757524543,-2.286616556210131
