iteration,human feature,trajectory feature,feature norm,weights,human likeness,mean human likeness,likelihood
31,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.95841676e-01 3.64384385e-01 2.45471329e-01 4.74598367e-01
 4.25451765e-01 6.08517911e-01 5.41551399e-05 1.35402475e-01]",0.18488693315575752,"[-0.97890281 -1.38463399 -0.78072956 -1.41110803 -1.37269615 -0.48600552
 -9.95003562 -0.74526822]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 3.6945925902783263, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.327608047539873,-1.9235519308136952
32,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.95700252e-01 3.60577849e-01 2.45255525e-01 4.71004309e-01
 4.24800612e-01 6.08380122e-01 5.61914200e-05 1.34856199e-01]",0.17970536193340206,"[-1.01715053 -1.422246   -0.77070897 -1.44707671 -1.40565932 -0.47894755
 -9.95004028 -0.75372022]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 3.6945925902783263, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.327608047539873,-1.9128292892406795
33,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.95566439e-01 3.56923728e-01 2.45179193e-01 4.67561649e-01
 4.24221910e-01 6.08264123e-01 5.83103929e-05 1.34335030e-01]",0.17473174131083827,"[-1.05417388 -1.45927249 -0.75894522 -1.48238488 -1.43786372 -0.47118276
 -9.95004524 -0.76185452]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 3.6945925902783263, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.327608047539873,-1.9025332523042038
34,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.95440278e-01 3.53416444e-01 2.45228646e-01 4.64264315e-01
 4.23710521e-01 6.08173072e-01 6.05108472e-05 1.33833563e-01]",0.16995605765245245,"[-1.08994036 -1.49571659 -0.74558662 -1.51703632 -1.46934207 -0.46275452
 -9.9500505  -0.76969597]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 3.6945925902783263, 1.1509146042219605, 0.14201644628698526, 2.515947375572916, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.3451666260331303,-1.8926427507156287
35,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.95321761e-01 3.50050517e-01 2.45390527e-01 4.61106397e-01
 4.23261370e-01 6.08110778e-01 6.27912517e-05 1.33347271e-01]",0.16536888822437268,"[-1.12442454 -1.53158241 -0.73078151 -1.55103587 -1.50012925 -0.45370451
 -9.95005607 -0.77726726]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.515947375572916, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4433186034627699,-1.883138559113637
36,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.95210838e-01 3.46820566e-01 2.45651900e-01 4.58082151e-01
 4.22869476e-01 6.08081454e-01 6.51497617e-05 1.32872374e-01]",0.16096134509308252,"[-1.15760797 -1.56687499 -0.71467686 -1.58438941 -1.5302618  -0.44407323
 -9.95006194 -0.784589  ]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.515947375572916, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4433186034627699,-1.874003057855456
37,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.95107421e-01 3.43721323e-01 2.46000320e-01 4.55185997e-01
 4.22529977e-01 6.08089499e-01 6.75842292e-05 1.32405718e-01]",0.1567250244782147,"[-1.18947895 -1.60160018 -0.69741706 -1.61710372 -1.55977757 -0.43390054
 -9.95006812 -0.79167997]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.515947375572916, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4433186034627699,-1.8652200193582695
38,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.95011388e-01 3.40747636e-01 2.46423903e-01 4.52412522e-01
 4.22238146e-01 6.08139303e-01 7.00922147e-05 1.31944688e-01]",0.15265196314395377,"[-1.22003231 -1.63576464 -0.67914287 -1.64918644 -1.58871524 -0.42322607
 -9.9500746  -0.79855717]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.515947375572916, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4433186034627699,-1.8567744194426852
39,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94922586e-01 3.37894464e-01 2.46911369e-01 4.49756473e-01
 4.21989418e-01 6.08235067e-01 7.26710021e-05 1.31487135e-01]",0.1487346028147531,"[-1.24926918 -1.66937571 -0.6599906  -1.68064599 -1.617114   -0.41208967
 -9.9500814  -0.80523597]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.515947375572916, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4433186034627699,-1.848652272981209
40,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94840837e-01 3.35156886e-01 2.47452085e-01 4.47212753e-01
 4.21779393e-01 6.08380650e-01 7.53176160e-05 1.31031313e-01]",0.1449657629617804,"[-1.27719671 -1.70244135 -0.64009136 -1.71149144 -1.64501315 -0.40053178
 -9.95008849 -0.81173026]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.8408404923115724
41,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94765939e-01 3.32530093e-01 2.48036095e-01 4.44776416e-01
 4.21603860e-01 6.08579424e-01 7.80288403e-05 1.30575833e-01]",0.14133862166388123,"[-1.30382775 -1.73497012 -0.61957052 -1.74173249 -1.67245174 -0.38859369
 -9.95009589 -0.81805254]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.8333267663108415
42,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94697666e-01 3.30009390e-01 2.48654147e-01 4.42442662e-01
 4.21458799e-01 6.08834148e-01 8.08012396e-05 1.30119625e-01]",0.13784670363210974,"[-1.32918046 -1.76697103 -0.59854727 -1.77137939 -1.69946831 -0.37631785
 -9.95010358 -0.82421399]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.8260994577042626
43,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94635773e-01 3.27590189e-01 2.49297707e-01 4.40206825e-01
 4.21340396e-01 6.09146866e-01 8.36311808e-05 1.29661914e-01]",0.13448387393048902,"[-1.353278   -1.79845356 -0.57713425 -1.80044282 -1.72610055 -0.36374793
 -9.95011156 -0.83022464]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.8191475160634394
44,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94579997e-01 3.25268004e-01 2.49958972e-01 4.38064369e-01
 4.21245050e-01 6.09518802e-01 8.65148575e-05 1.29202189e-01]",0.13124433545991393,"[-1.3761481  -1.82942752 -0.55543731 -1.82893387 -1.7523851  -0.35092902
 -9.95011982 -0.83609343]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.8124604039941783
45,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94530056e-01 3.23038450e-01 2.50630872e-01 4.36010880e-01
 4.21169376e-01 6.09950291e-01 8.94483143e-05 1.28740197e-01]",0.12812262793146914,"[-1.3978226  -1.85990306 -0.5335553  -1.85686397 -1.77835724 -0.33790757
 -9.95012835 -0.8418283 ]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.8060280341911557
46,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94485656e-01 3.20897236e-01 2.51307065e-01 4.34042056e-01
 4.21110218e-01 6.10440713e-01 9.24274724e-05 1.28275922e-01]",0.1251136258747851,"[-1.41833708 -1.88989056 -0.51158003 -1.88424478 -1.80405077 -0.32473136
 -9.95013714 -0.84743626]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.799840715313849
47,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94446483e-01 3.18840156e-01 2.51981932e-01 4.32153703e-01
 4.21064644e-01 6.10988453e-01 9.54481552e-05 1.27809581e-01]",0.12221253323858067,"[-1.43773032 -1.91940059 -0.48959617 -1.91108817 -1.8294978  -0.31144937
 -9.95014619 -0.85292353]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.7938891049874608
48,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94412216e-01 3.16863093e-01 2.52650557e-01 4.30341725e-01
 4.21029954e-01 6.11590874e-01 9.85061145e-05 1.27341615e-01]",0.11941487236903776,"[-1.45604389 -1.94844387 -0.46768135 -1.93740614 -1.85472863 -0.29811156
 -9.95015547 -0.85829557]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.7881641686265035
49,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94382517e-01 3.14962008e-01 2.53308702e-01 4.28602122e-01
 4.21003680e-01 6.12244315e-01 1.01597056e-04 1.26872681e-01]",0.11671646560911599,"[-1.47332165 -1.97703118 -0.44590616 -1.96321078 -1.8797716  -0.28476859
 -9.95016499 -0.86355717]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.782657143190062
50,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94357040e-01 3.13132943e-01 2.53952781e-01 4.26930984e-01
 4.20983580e-01 6.12944116e-01 1.04716666e-04 1.26403644e-01]",0.11411340844168455,"[-1.48960925 -2.00517334 -0.42433436 -1.98851419 -1.90465308 -0.27147146
 -9.95017471 -0.86871253]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 1.700656054342258, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.4257600249695128,-1.7773595053786098
51,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94335430e-01 3.11372018e-01 2.54579817e-01 4.25324493e-01
 4.20967639e-01 6.13684661e-01 1.07860633e-04 1.25935564e-01]",0.11160203397079532,"[-1.50495367 -2.03288117 -0.40302303 -2.01332842 -1.92939736 -0.25827111
 -9.95018464 -0.87376535]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.772262944144833
52,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94317327e-01 3.09675434e-01 2.55187405e-01 4.23778917e-01
 4.20954061e-01 6.14459447e-01 1.11024676e-04 1.25469684e-01]",0.10917886954037968,"[-1.51940272 -2.06016539 -0.38202279 -2.03766547 -1.95402663 -0.24521793
 -9.95019476 -0.87871887]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.767359337688129
53,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94302366e-01 3.08039476e-01 2.55773660e-01 4.22290618e-01
 4.20941262e-01 6.15261187e-01 1.14204565e-04 1.25007411e-01]",0.10684058734201068,"[-1.5330046  -2.08703664 -0.36137804 -2.06153717 -1.97856098 -0.23236129
 -9.95020504 -0.88357595]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.7626407353101492
54,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94290180e-01 3.06460522e-01 2.56337169e-01 4.20856056e-01
 4.20927862e-01 6.16081929e-01 1.17396141e-04 1.24550292e-01]",0.10458395185304391,"[-1.54580742 -2.11350539 -0.34112729 -2.08495518 -2.00301843 -0.21974894
 -9.95021548 -0.88833915]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.7580993446079864
55,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94280408e-01 3.04935046e-01 2.56876929e-01 4.19471794e-01
 4.20912670e-01 6.16913205e-01 1.20595344e-04 1.24099987e-01]",0.10240576774909105,"[-1.55785879 -2.13958194 -0.32130344 -2.10793094 -2.02741493 -0.20742644
 -9.95022606 -0.89301077]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.7537275244613275
56,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94272690e-01 3.03459634e-01 2.57392298e-01 4.18134509e-01
 4.20894676e-01 6.17746199e-01 1.23798224e-04 1.23658232e-01]",0.1003028324267162,"[-1.56920538 -2.16527634 -0.3019341  -2.13047563 -2.05176446 -0.19543662
 -9.95023675 -0.89759295]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.7495177841294975
57,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94266679e-01 3.02030996e-01 2.57882932e-01 4.16841004e-01
 4.20873036e-01 6.18571938e-01 1.27000969e-04 1.23226803e-01]",0.0982718973498554,"[-1.57989256 -2.1905984  -0.28304193 -2.15260012 -2.07607905 -0.18381899
 -9.95024756 -0.90208767]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.7454627885251461
58,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94262039e-01 3.00645979e-01 2.58348730e-01 4.15588221e-01
 4.20847054e-01 6.19381486e-01 1.30199914e-04 1.22807477e-01]",0.09630964203362326,"[-1.58996407 -2.21555762 -0.26464499 -2.17431493 -2.10036888 -0.17260917
 -9.95025845 -0.90649685]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.7415553693973627
59,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94258453e-01 2.99301580e-01 2.58789783e-01 4.14373254e-01
 4.20816174e-01 6.20166148e-01 1.33391568e-04 1.22401982e-01]",0.0944126635969936,"[-1.59946166 -2.2401632  -0.24675705 -2.19563025 -2.12464238 -0.16183842
 -9.95026942 -0.91082238]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.7377885417733376
60,"[0.79274377 0.22577344 0.26650955 0.36147034 0.40261125 0.62645766
 0.         0.10579668]","[7.94255623e-01 2.97994968e-01 2.59206319e-01 4.13193365e-01
 4.20779958e-01 6.20917682e-01 1.36572623e-04 1.22011956e-01]",0.09257748351474769,"[-1.60842489 -2.264424   -0.22938793 -2.21655587 -2.14890627 -0.1515332
 -9.95028044 -0.91506616]","[0.5056322916667204, 0.20059872709432014, 0.487348569594017, 1.652533396183953, 0.7219044905574555, 3.8094944202732566, 0.7579841838866844, 0.7482528201343882, 6.148392026019317, 1.1509146042219605, 0.14201644628698526, 2.076982913241497, 2.3323336999315454, 3.725071992549881, 0.4740199299178776, 0.9755409391232645, 0.9967324848300981, 0.407427314192644, 3.440171948249034, 0.3875357899852901, 0.6615962810542411, 0.4400436891668993, 0.4067781495327097, 0.9753399550417685, 0.7062332971450495]",1.373235214395234,-1.7341555246177314
