iteration,human feature,trajectory feature,feature norm,weights,human likeness,mean human likeness,likelihood
51,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.60000587e-01 3.17102214e-01 1.38912969e-01 3.78944275e-01
 3.86258201e-01 5.73370921e-01 1.37562894e-05 6.31822235e-02]",0.0644305596488123,"[ 2.13906644 -1.91665779 -1.51631151 -1.92302951 -0.99305483  1.10860755
 -9.94995281 -1.95315325]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0431822089617966
52,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.60154109e-01 3.15748659e-01 1.38628677e-01 3.77726870e-01
 3.86393569e-01 5.73377773e-01 1.35386205e-05 6.27170149e-02]",0.06265354457347519,"[ 2.17347669 -1.9339692  -1.52554433 -1.94468225 -0.98014725  1.12156675
 -9.94995216 -1.97847973]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0401669798883635
53,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.60305658e-01 3.14456166e-01 1.38376582e-01 3.76562036e-01
 3.86546532e-01 5.73382857e-01 1.33273340e-05 6.22673989e-02]",0.06095789851060617,"[ 2.20764875 -1.95067283 -1.53439838 -1.96584046 -0.96682936  1.1340527
 -9.94995154 -2.00349362]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0372751965619402
54,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.60455193e-01 3.13221785e-01 1.38154488e-01 3.75447213e-01
 3.86715347e-01 5.73387011e-01 1.31221549e-05 6.18327415e-02]",0.05933945341526186,"[ 2.24158236 -1.96678462 -1.54289835 -1.98651815 -0.9531529   1.14610645
 -9.94995096 -2.02820301]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.034499936598923
55,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.60602675e-01 3.12042704e-01 1.37960272e-01 3.74379965e-01
 3.86898372e-01 5.73390944e-01 1.29228216e-05 6.14124247e-02]",0.057794279536765504,"[ 2.27527731 -1.98232043 -1.55106813 -2.00672916 -0.93916748  1.15776549
 -9.94995041 -2.05261579]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.031834767764826
56,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.60748075e-01 3.10916246e-01 1.37791874e-01 3.73357978e-01
 3.87094056e-01 5.73395234e-01 1.27290854e-05 6.10058456e-02]",0.05631866966701701,"[ 2.30873343 -1.99729596 -1.55893081 -2.02648717 -0.92492051  1.16906385
 -9.94994988 -2.07673968]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.02927370516168
57,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.60891367e-01 3.09839865e-01 1.37647286e-01 3.72379053e-01
 3.87300933e-01 5.73400333e-01 1.25407102e-05 6.06124149e-02]",0.05490912427479429,"[ 2.34195065 -2.01172678 -1.56650868 -2.04580564 -0.91045721  1.18003202
 -9.94994939 -2.10058226]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.026811172408261
58,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.61032534e-01 3.08811136e-01 1.37524549e-01 3.71441100e-01
 3.87517614e-01 5.73406577e-01 1.23574707e-05 6.02315577e-02]",0.0535623374295076,"[ 2.37492897 -2.02562823 -1.57382322 -2.06469782 -0.89582068  1.19069714
 -9.94994892 -2.12415089]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0244419664367506
59,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.61171563e-01 3.07827754e-01 1.37421753e-01 3.70542132e-01
 3.87742781e-01 5.73414192e-01 1.21791527e-05 5.98627125e-02]",0.05227518344935069,"[ 2.40766847 -2.03901546 -1.58089506 -2.0831767  -0.88105186  1.2010831
 -9.94994848 -2.14745278]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0221612255688064
60,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.61308447e-01 3.06887527e-01 1.37337032e-01 3.69680264e-01
 3.87975183e-01 5.73423303e-01 1.20055520e-05 5.95053325e-02]",0.05104470423948547,"[ 2.44016931 -2.05190337 -1.58774398 -2.10125504 -0.86618957  1.21121075
 -9.94994806 -2.17049494]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.019964400571772
61,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.61443187e-01 3.05988370e-01 1.37268568e-01 3.68853703e-01
 3.88213633e-01 5.73433945e-01 1.18364741e-05 5.91588859e-02]",0.04986809731355504,"[ 2.47243177 -2.06430658 -1.5943889  -2.1189453  -0.85127055  1.2210981
 -9.94994767 -2.1932842 ]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0178472284305067
62,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.61575785e-01 3.05128301e-01 1.37214591e-01 3.68060747e-01
 3.88457004e-01 5.73446072e-01 1.16717333e-05 5.88228568e-02]",0.04874270451461561,"[ 2.50445621 -2.07623947 -1.60084785 -2.1362597  -0.83632948  1.23076063
 -9.9499473  -2.21582718]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.015805708601014
63,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.61706252e-01 3.04305435e-01 1.37173384e-01 3.67299778e-01
 3.88704226e-01 5.73459573e-01 1.15111528e-05 5.84967461e-02]",0.04766600146807693,"[ 2.53624309 -2.08771611 -1.60713799 -2.15321013 -0.821399    1.2402115
 -9.94994696 -2.23813033]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0138360815381255
64,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.61834601e-01 3.03517984e-01 1.37143286e-01 3.66569261e-01
 3.88954284e-01 5.73474277e-01 1.13545640e-05 5.81800722e-02]",0.046635587808522824,"[ 2.56779294 -2.09875027 -1.61327557 -2.16980821 -0.80650976  1.24946186
 -9.94994664 -2.26019989]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0119348093108407
65,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.61960848e-01 3.02764248e-01 1.37122698e-01 3.65867736e-01
 3.89206220e-01 5.73489971e-01 1.12018062e-05 5.78723727e-02]",0.04564917822404777,"[ 2.59910641 -2.1093554  -1.61927595 -2.18606526 -0.79169043  1.25852118
 -9.94994633 -2.28204187]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0100985581357103
66,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.62085014e-01 3.02042609e-01 1.37110087e-01 3.65193821e-01
 3.89459125e-01 5.73506405e-01 1.10527265e-05 5.75732042e-02]",0.04470459435619831,"[ 2.63018421 -2.11954465 -1.62515355 -2.2019923  -0.77696778  1.26739748
 -9.94994605 -2.30366212]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0083241826713345
67,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.62207121e-01 3.01351536e-01 1.37103991e-01 3.64546199e-01
 3.89712146e-01 5.73523311e-01 1.09071791e-05 5.72821443e-02]",0.043799757581554064,"[ 2.66102715 -2.12933083 -1.63092191 -2.21760002 -0.76236666  1.27609764
 -9.94994578 -2.32506626]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0066087119264098
68,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.62327194e-01 3.00689571e-01 1.37103025e-01 3.63923623e-01
 3.89964483e-01 5.73540408e-01 1.07650255e-05 5.69987911e-02]",0.0429326826836667,"[ 2.69163613 -2.13872643 -1.63659361 -2.23289885 -0.74791009  1.28462768
 -9.94994554 -2.34625971]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0049493366405176
69,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.62445260e-01 3.00055331e-01 1.37105885e-01 3.63324909e-01
 3.90215386e-01 5.73557414e-01 1.06261339e-05 5.67227646e-02]",0.042101472403085226,"[ 2.72201208 -2.1477436  -1.64218036 -2.24789887 -0.73361927  1.29299299
 -9.94994531 -2.36724769]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0033433980019404
70,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.62561344e-01 2.99447503e-01 1.37111353e-01 3.62748932e-01
 3.90464157e-01 5.73574053e-01 1.04903793e-05 5.64537065e-02]",0.04130431283038012,"[ 2.75215604 -2.15639418 -1.64769294 -2.26260988 -0.71951363  1.30119859
 -9.9499451  -2.38803521]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.0017883775710303
71,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.62675477e-01 2.98864841e-01 1.37118298e-01 3.62194626e-01
 3.90710151e-01 5.73590068e-01 1.03576432e-05 5.61912807e-02]",0.040539469584293955,"[ 2.78206911 -2.16468966 -1.65314124 -2.27704138 -0.7056109   1.3092493
 -9.9499449  -2.40862707]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-2.000281888281744
72,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.62787685e-01 2.98306161e-01 1.37125683e-01 3.61660977e-01
 3.90952774e-01 5.73605220e-01 1.02278131e-05 5.59351729e-02]",0.03980528469623025,"[ 2.81175244 -2.17264121 -1.65853425 -2.29120256 -0.69192712  1.31714991
 -9.94994472 -2.42902791]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-1.9988216663985616
73,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.62897998e-01 2.97770340e-01 1.37132564e-01 3.61147027e-01
 3.91191486e-01 5.73619304e-01 1.01007829e-05 5.56850908e-02]",0.039100174104789207,"[ 2.84120724 -2.18025965 -1.66388011 -2.30510232 -0.67847668  1.32490536
 -9.94994455 -2.44924213]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-1.997405564311478
74,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.63006444e-01 2.97256312e-01 1.37138092e-01 3.60651863e-01
 3.91425795e-01 5.73632144e-01 9.97645197e-06 5.54407633e-02]",0.03842262565123051,"[ 2.87043477 -2.1875555  -1.6691861  -2.31874928 -0.66527244  1.33252083
 -9.94994439 -2.46927397]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-1.9960315440583893
75,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.63113050e-01 2.96763065e-01 1.37141514e-01 3.60174621e-01
 3.91655263e-01 5.73643601e-01 9.85472565e-06 5.52019399e-02]",0.03777119745937647,"[ 2.89943635 -2.19453895 -1.67445869 -2.33215175 -0.65232571  1.34000182
 -9.94994425 -2.48912748]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-1.9946976714720221
76,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.63217845e-01 2.96289639e-01 1.37142172e-01 3.59714481e-01
 3.91879498e-01 5.73653575e-01 9.73551454e-06 5.49683902e-02]",0.03714451658192987,"[ 2.92821335 -2.20121988 -1.67970354 -2.34531778 -0.63964634  1.34735421
 -9.94994412 -2.50880654]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-1.9934021108574969
77,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.63320855e-01 2.95835123e-01 1.37139498e-01 3.59270665e-01
 3.92098162e-01 5.73662004e-01 9.61873451e-06 5.47399027e-02]",0.03654127779934227,"[ 2.95676715 -2.20760785 -1.68492555 -2.35825514 -0.62724277  1.35458428
 -9.949944   -2.52831485]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-1.9921431201163888
78,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.63422105e-01 2.95398653e-01 1.37133019e-01 3.58842436e-01
 3.92310962e-01 5.73668867e-01 9.50430641e-06 5.45162838e-02]",0.03596024246670321,"[ 2.98509922 -2.21371211 -1.69012887 -2.37097134 -0.61512208  1.3616987
 -9.9499439  -2.54765595]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-1.9909190462435558
79,"[0.97530564 0.28679088 0.12911946 0.33492346 0.39697776 0.57552653
 0.         0.03411378]","[9.63521623e-01 2.94979406e-01 1.37122346e-01 3.58429094e-01
 3.92517654e-01 5.73674180e-01 9.39215583e-06 5.42973566e-02]",0.03540023731775783,"[ 3.01321102 -2.21954162 -1.69531697 -2.38347361 -0.60329007  1.36870449
 -9.9499438  -2.56683323]","[2.5578116772045454, 0.7577081371568121, 0.195513124840028, 1.6955046500133761, 0.35194157742476256, 0.3915677893462375, 3.3429372123952867, 0.537779439019424, 0.3987920047980733, 0.18924543466203547, 2.252659660166825, 0.9082589216785492, 0.42891198437601086, 3.3403370529319254, 0.6984408215668303, 1.8411571070875565, 0.5638754621413343, 0.7408898551665327, 0.05584476093600388, 0.03653961244774914, 1.283326117939621, 0.8201725927242424, 0.7278625625332564, 2.357328894812811, 1.24693494923364, 0.38094809575224625, 0.5952130061542665]",1.0628704631299992,-1.9897283211334578
