iteration,human feature,trajectory feature,feature norm,weights,human likeness,mean human likeness,likelihood
30,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78682726e-01 4.10981303e-01 2.97023772e-01 5.03873989e-01
 2.57079374e-01 7.51026855e-01 1.35559540e-05 4.42065903e-02]",0.031196117470177778,"[ 0.99259575 -1.09040786 -0.97206903 -1.16157792 -0.20542102  0.3415985
 -9.94998881 -1.37444073]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.709234167218462
31,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78902041e-01 4.09138081e-01 2.96946588e-01 5.02105957e-01
 2.58925871e-01 7.49873429e-01 1.35232035e-05 4.36808800e-02]",0.031469555646489386,"[ 0.99824252 -1.09635814 -0.97848031 -1.18135831 -0.18529417  0.3358581
 -9.9499887  -1.40828726]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.7085513013269686
32,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79086584e-01 4.07531193e-01 2.96926406e-01 5.00553446e-01
 2.60603687e-01 7.48875414e-01 1.34942698e-05 4.32221915e-02]",0.03198496809329536,"[ 1.00185467 -1.10016438 -0.98384649 -1.19977327 -0.16701774  0.332635
 -9.9499886  -1.44141114]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.7079365393348658
33,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79237368e-01 4.06149007e-01 2.96916486e-01 4.99203421e-01
 2.62084007e-01 7.48044883e-01 1.34682694e-05 4.28263052e-02]",0.03263345578428218,"[ 1.00351512 -1.10190051 -0.98825396 -1.21687068 -0.15074686  0.33197608
 -9.94998853 -1.4738473 ]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.707354339049372
34,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79355638e-01 4.04979868e-01 2.96878305e-01 4.98043293e-01
 2.63344257e-01 7.47389868e-01 1.34445089e-05 4.24890425e-02]",0.03332393051632128,"[ 1.00331729 -1.10164899 -0.99178009 -1.23270303 -0.13658364  0.33386886
 -9.94998848 -1.50563332]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.7067743157681
35,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79442866e-01 4.04012150e-01 2.96782357e-01 4.97060965e-01
 2.64369013e-01 7.46913996e-01 1.34224827e-05 4.22062665e-02]",0.03398596298490876,"[ 1.00136378 -1.0994996  -0.99449265 -1.24732686 -0.12457556  0.33824497
 -9.94998846 -1.536809  ]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.706171849144866
36,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79500740e-01 4.03234303e-01 2.96608539e-01 4.96244855e-01
 2.65150533e-01 7.46616334e-01 1.34018631e-05 4.19738825e-02]",0.034569724727480926,"[ 0.99776489 -1.09554816 -0.99644955 -1.26080217 -0.11471593  0.34498546
 -9.94998844 -1.56741591]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.7055284190049087
37,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79531142e-01 4.02634881e-01 2.96346064e-01 4.95583898e-01
 2.65688883e-01 7.46491460e-01 1.33824850e-05 4.17878402e-02]",0.03504419840275338,"[ 0.9926371  -1.08989539 -0.9976991  -1.27319187 -0.10694666  0.35392742
 -9.94998844 -1.59749696]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.7048316061805524
38,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79536127e-01 4.02202560e-01 2.95992956e-01 4.95067521e-01
 2.65991632e-01 7.46529747e-01 1.33643267e-05 4.16441380e-02]",0.03539444987140551,"[ 0.98610163 -1.08264577 -0.99828062 -1.28456124 -0.10116288  0.36487138
 -9.94998846 -1.62709598]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.7040747442149784
39,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79517894e-01 4.01926155e-01 2.95555153e-01 4.94685611e-01
 2.66073176e-01 7.46717823e-01 1.33474894e-05 4.15388284e-02]",0.03561842873102567,"[ 0.9782829  -1.07390651 -0.99822538 -1.29497743 -0.09721905  0.37758906
 -9.94998849 -1.65625728]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.703256257380613
40,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79478757e-01 4.01794622e-01 2.95045329e-01 4.94428470e-01
 2.65953771e-01 7.47039163e-01 1.33321753e-05 4.14680244e-02]",0.03572358139306659,"[ 0.96930716 -1.06378659 -0.99755788 -1.30450898 -0.0949362   0.39183099
 -9.94998853 -1.68502528]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.7023787600743194
41,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79421108e-01 4.01797069e-01 2.94481519e-01 4.94286760e-01
 2.65658352e-01 7.47474777e-01 1.33186670e-05 4.14279061e-02]",0.03572348745287829,"[ 0.95930105 -1.05239584 -0.99629724 -1.31322536 -0.0941097   0.40733389
 -9.94998857 -1.7134441 ]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.7014480163423134
42,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79347388e-01 4.01922752e-01 2.93885664e-01 4.94251454e-01
 2.65215259e-01 7.48003920e-01 1.33073070e-05 4.14147291e-02]",0.03563471135466836,"[ 0.94839039 -1.03984417 -0.99445881 -1.32119655 -0.09451724  0.42382767
 -9.94998863 -1.74155718]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.7004718646423687
43,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79260055e-01 4.02161087e-01 2.93282144e-01 4.94313783e-01
 2.64654943e-01 7.48604827e-01 1.32984780e-05 4.14248337e-02]",0.03547405624628019,"[ 0.93669887 -1.02624085 -0.99205568 -1.32849265 -0.09592671  0.44104188
 -9.9499887  -1.76940698]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.6994592042245866
44,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79161544e-01 4.02501653e-01 2.92696383e-01 4.94465193e-01
 2.64008718e-01 7.49255400e-01 1.32925837e-05 4.14546569e-02]",0.035256390357302436,"[ 0.92434703 -1.01169381 -0.98910031 -1.33518346 -0.09810376  0.45871183
 -9.94998877 -1.79703458]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.6984191200232988
45,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.79054240e-01 4.02934206e-01 2.92153577e-01 4.94697304e-01
 2.63307627e-01 7.49933862e-01 1.32900302e-05 4.15007474e-02]",0.03499317538348802,"[ 0.91145118 -0.99630911 -0.98560596 -1.34133816 -0.10081879  0.47658415
 -9.94998886 -1.82447945]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.697360197536491
46,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78940440e-01 4.03448690e-01 2.91677574e-01 4.95001886e-01
 2.62581434e-01 7.50619342e-01 1.32912075e-05 4.15597840e-02]",0.03469175924039656,"[ 0.89812252 -0.9801904  -0.98158798 -1.34702492 -0.10385332  0.49442194
 -9.94998895 -1.85177912]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.696290052141223
47,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78822322e-01 4.04035258e-01 2.91289942e-01 4.95370840e-01
 2.61857785e-01 7.51292395e-01 1.32964713e-05 4.16285980e-02]",0.03435541079584818,"[ 0.88446632 -0.96343842 -0.97706493 -1.35231059 -0.10700556  0.51200938
 -9.94998906 -1.87896896]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.695215071996451
48,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78701916e-01 4.04684303e-01 2.91009209e-01 4.95796193e-01
 2.61161519e-01 7.51935446e-01 1.33061264e-05 4.17041985e-02]",0.03398398866272316,"[ 0.87058127 -0.94615066 -0.97205944 -1.35726036 -0.11009511  0.52915572
 -9.94998917 -1.90608195]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.69414035244744
49,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78581071e-01 4.05386479e-01 2.90850311e-01 4.96270106e-01
 2.60514156e-01 7.52533153e-01 1.33204100e-05 4.17837996e-02]",0.03357506893022222,"[ 0.85655891 -0.92842091 -0.96659883 -1.3619375  -0.1129667   0.54569858
 -9.9499893  -1.93314854]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.693069784126832
50,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78461438e-01 4.06132741e-01 2.90824200e-01 4.96784888e-01
 2.59933525e-01 7.53072699e-01 1.33394783e-05 4.18648488e-02]",0.03312532164076971,"[ 0.84248323 -0.910339   -0.96071551 -1.36640303 -0.11549288  0.56150641
 -9.94998944 -1.96019649]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.6920062474902764
51,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78344442e-01 4.06914375e-01 2.90937635e-01 4.97333024e-01
 2.59433546e-01 7.53543992e-01 1.33633949e-05 4.19450535e-02]",0.03263192627319655,"[ 0.82843037 -0.89199048 -0.95444703 -1.37071544 -0.11757572  0.57648002
 -9.94998959 -1.98725077]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.690951863455093
52,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78231280e-01 4.07723037e-01 2.91193112e-01 4.97907203e-01
 2.59024140e-01 7.53939791e-01 1.33921223e-05 4.20224044e-02]",0.03209384540325655,"[ 0.81446851 -0.87345642 -0.94783601 -1.3749305  -0.11914733  0.5905532
 -9.94998976 -2.01433352]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.689908252681117
53,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78122905e-01 4.08550782e-01 2.91588938e-01 4.98500352e-01
 2.58711249e-01 7.54255751e-01 1.34255171e-05 4.20951938e-02]",0.03151282001834003,"[ 0.80065786 -0.85481313 -0.94092974 -1.37910097 -0.12016946  0.60369225
 -9.94998994 -2.04146407]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 9.434594046849853, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.4178162214023007,-2.688876763865088
54,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.78020035e-01 4.09390100e-01 2.92119416e-01 4.99105679e-01
 2.58496968e-01 7.54490379e-01 1.34633294e-05 4.21620265e-02]",0.030893996602937047,"[ 0.78705079 -0.83613208 -0.93377961 -1.38327643 -0.12063205  0.61589453
 -9.94999014 -2.06865892]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 7.420745617210839, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.37435538673510915, 1.7002020897487962]",2.340360512570031,-2.6878586427945574
55,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.77923156e-01 4.10233937e-01 2.92775136e-01 4.99716705e-01
 2.58379767e-01 7.54644924e-01 1.35052055e-05 4.22218229e-02]",0.030246136568731197,"[ 0.77369209 -0.81747967 -0.92644034 -1.38750309 -0.12055099  0.6271861
 -9.94999035 -2.09593188]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 7.420745617210839, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.9581246959856938, 1.7002020897487962]",2.362813178310438,-2.6868551271222083
56,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.77832539e-01 4.11075722e-01 2.93543352e-01 5.00327300e-01
 2.58354789e-01 7.54723182e-01 1.35506959e-05 4.22738127e-02]",0.02958139069596431,"[ 0.76061934 -0.79891722 -0.91896916 -1.39182362 -0.11996512  0.63761856
 -9.94999057 -2.12329415]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 7.420745617210839, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.9581246959856938, 1.7002020897487962]",2.362813178310438,-2.6858674651031773
57,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.77748260e-01 4.11909383e-01 2.94408431e-01 5.00931711e-01
 2.58414222e-01 7.54731239e-01 1.35992657e-05 4.23175199e-02]",0.028914648465625904,"[ 0.74786338 -0.78050081 -0.91142468 -1.39627703 -0.11893259  0.64726517
 -9.94999081 -2.15075448]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 7.420745617210839, 5.671651761104996, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.9581246959856938, 1.7002020897487962]",2.362813178310438,-2.684896868263526
58,"[0.97702806 0.42869346 0.30627068 0.49260761 0.26017704 0.75568249
 0.         0.0238834 ]","[9.77670225e-01 4.12729353e-01 2.95352381e-01 5.01524595e-01
 2.58547742e-01 7.54677146e-01 1.36503093e-05 4.23527393e-02]",0.028262501352210728,"[ 0.73544882 -0.7622813  -0.9038659  -1.4008986  -0.11752689  0.65621644
 -9.94999106 -2.17831937]","[0.7985228230723428, 0.16416126652101465, 0.3075027957720161, 0.8326642997925746, 3.999548724674258, 0.41914321302544894, 7.420745617210839, 6.943288921602953, 0.6476015585410364, 3.45596131421364, 1.9387249801651387, 8.50413705771018, 3.9026421260876205, 0.5802457862529243, 0.6560301988397523, 0.96693040103365, 1.34116539760504, 6.112419458984192, 4.759341871737486, 0.725660436989642, 0.8347755696251324, 2.2761806339052244, 0.20150316342421418, 2.257555394048533, 0.9581246959856938, 1.7002020897487962]",2.411722299868052,-2.6839444168552267
