iteration,human feature,trajectory feature,feature norm,weights,human likeness,mean human likeness,likelihood
103,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83520696e-01 4.34137565e-01 6.58249889e-02 2.61361936e-01
 4.59843645e-01 1.75691716e-02 2.22943094e-05 1.53360793e-02]",0.03121522783322706,"[ 3.93515326  0.84632797 -1.47965764 -3.52175188 -0.11772072 -2.11917036
 -9.94993097 -1.83044059]","[0.40012793196518465, 0.38750731214253026, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3890298135212857,-1.9848869694359796
104,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83556724e-01 4.34146446e-01 6.57391370e-02 2.61279519e-01
 4.59798649e-01 1.75110115e-02 2.22153402e-05 1.53027438e-02]",0.03112605646612963,"[ 3.9668131   0.85680264 -1.47552925 -3.54609259 -0.14378362 -2.12740588
 -9.94993109 -1.83644522]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3775254595448148,-1.9835390282226162
105,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83594127e-01 4.34159089e-01 6.56559929e-02 2.61199447e-01
 4.59755787e-01 1.74548850e-02 2.21369473e-05 1.52702543e-02]",0.03103851798832525,"[ 3.99847209  0.86727231 -1.47130273 -3.57027625 -0.16974212 -2.13563646
 -9.94993121 -1.84242968]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3775254595448148,-1.9821981874422656
106,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83632801e-01 4.34175031e-01 6.55754637e-02 2.61121516e-01
 4.59714941e-01 1.74007118e-02 2.20591707e-05 1.52385737e-02]",0.0309525205188265,"[ 4.03012754  0.87772504 -1.46698004 -3.5943043  -0.19559805 -2.14386313
 -9.94993132 -1.84839476]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3775254595448148,-1.9808643842398992
107,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83672631e-01 4.34193744e-01 6.54974572e-02 2.61045494e-01
 4.59675975e-01 1.73484134e-02 2.19820567e-05 1.52076647e-02]",0.03086797462216035,"[ 4.06177674  0.88814787 -1.46256308 -3.61817835 -0.22135345 -2.15208684
 -9.94993144 -1.85434121]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3775254595448148,-1.9795375594145623
108,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83713496e-01 4.34214654e-01 6.54218827e-02 2.60971130e-01
 4.59638746e-01 1.72979129e-02 2.19056552e-05 1.51774904e-02]",0.030784793957384624,"[ 4.09341693  0.89852727 -1.45805369 -3.64190006 -0.24701056 -2.16030855
 -9.94993155 -1.86026976]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3775254595448148,-1.9782176565660663
109,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83755266e-01 4.34237166e-01 6.53486512e-02 2.60898163e-01
 4.59603105e-01 1.72491360e-02 2.18300181e-05 1.51480145e-02]",0.030702895862279686,"[ 4.12504536  0.90884969 -1.45345367 -3.66547113 -0.27257173 -2.16852915
 -9.94993166 -1.8661811 ]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3775254595448148,-1.9769046212928907
110,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83797814e-01 4.34260681e-01 6.52776764e-02 2.60826331e-01
 4.59568899e-01 1.72020106e-02 2.17551968e-05 1.51192018e-02]",0.03062220191625203,"[ 4.1566593   0.91910193 -1.44876479 -3.6888932  -0.29803939 -2.17674949
 -9.94993177 -1.87207586]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3775254595448148,-1.9755984004952991
111,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83841011e-01 4.34284620e-01 6.52088745e-02 2.60755382e-01
 4.59535980e-01 1.71564677e-02 2.16812412e-05 1.50910181e-02]",0.030542638504245042,"[ 4.18825607  0.92927158 -1.44398876 -3.71216783 -0.323416   -2.1849704
 -9.94993188 -1.87795469]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.398074346350576,-1.9742989418178085
112,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83884735e-01 4.34308434e-01 6.51421650e-02 2.60685076e-01
 4.59504203e-01 1.71124410e-02 2.16081972e-05 1.50634312e-02]",0.030464137381741047,"[ 4.21983305  0.93934732 -1.43912723 -3.73529644 -0.348704   -2.19319266
 -9.94993199 -1.88381815]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3309251032728426,-1.9730061932449745
113,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83928871e-01 4.34331621e-01 6.50774712e-02 2.60615193e-01
 4.59473430e-01 1.70698677e-02 2.15361064e-05 1.50364102e-02]",0.03038663622124251,"[ 4.2513877   0.94931926 -1.43418185 -3.75828027 -0.37390579 -2.20141702
 -9.9499321  -1.88966681]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3309251032728426,-1.971720102846336
114,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.83973310e-01 4.34353741e-01 6.50147202e-02 2.60545541e-01
 4.59443535e-01 1.70286883e-02 2.14650040e-05 1.50099268e-02]",0.03031007910608011,"[ 4.2829176   0.95917907 -1.42915418 -3.78112036 -0.3990237  -2.20964421
 -9.9499322  -1.8955012 ]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3309251032728426,-1.9704406186519543
115,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84017955e-01 4.34374420e-01 6.49538431e-02 2.60475955e-01
 4.59414403e-01 1.69888467e-02 2.13949191e-05 1.49839545e-02]",0.030234416929652234,"[ 4.3144204   0.96892019 -1.42404576 -3.80381755 -0.42405995 -2.21787492
 -9.94993231 -1.9013218 ]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3309251032728426,-1.9691676886303546
116,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84062722e-01 4.34393359e-01 6.48947754e-02 2.60406304e-01
 4.59385932e-01 1.69502904e-02 2.13258733e-05 1.49584691e-02]",0.030159607657685522,"[ 4.3458939   0.97853789 -1.41885809 -3.82637242 -0.44901665 -2.2261098
 -9.94993242 -1.90712909]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 1.3145968119706564, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3451166127608856,-1.967901260736127
117,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84107537e-01 4.34410337e-01 6.48374568e-02 2.60336489e-01
 4.59358035e-01 1.69129703e-02 2.12578814e-05 1.49334487e-02]",0.030085616417327828,"[ 4.37733598  0.98802928 -1.41359263 -3.84878534 -0.47389577 -2.23434949
 -9.94993252 -1.91292351]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3309251032728426,-1.9666412829945892
118,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84152338e-01 4.34425210e-01 6.47818310e-02 2.60266444e-01
 4.59330638e-01 1.68768410e-02 2.11909504e-05 1.49088739e-02]",0.030012415388464036,"[ 4.40874466  0.99739326 -1.40825079 -3.87105646 -0.49869916 -2.24259458
 -9.94993263 -1.91870548]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3309251032728426,-1.965387703594981
119,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84197077e-01 4.34437910e-01 6.47278461e-02 2.60196137e-01
 4.59303682e-01 1.68418600e-02 2.11250806e-05 1.48847272e-02]",0.029939983487718563,"[ 4.44011809  1.00663045 -1.40283396 -3.89318571 -0.52342852 -2.25084566
 -9.94993274 -1.92447538]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3309251032728426,-1.9641404709704093
120,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84241718e-01 4.34448444e-01 6.46754539e-02 2.60125566e-01
 4.59277122e-01 1.68079883e-02 2.10602658e-05 1.48609934e-02]",0.029868305852023255,"[ 4.4714545   1.01574302 -1.39734349 -3.91517283 -0.54808542 -2.25910328
 -9.94993284 -1.93023358]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3309251032728426,-1.9628995338509185
121,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84286235e-01 4.34456880e-01 6.46246099e-02 2.60054757e-01
 4.59250924e-01 1.67751898e-02 2.09964937e-05 1.48376590e-02]",0.029797373144339216,"[ 4.50275227  1.02473452 -1.39178068 -3.9370174  -0.57267129 -2.26736796
 -9.94993295 -1.93598042]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3309251032728426,-1.9616648412843505
122,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84330611e-01 4.34463348e-01 6.45752729e-02 2.59983762e-01
 4.59225069e-01 1.67434309e-02 2.09337470e-05 1.48147126e-02]",0.02972718071732431,"[ 4.53400985  1.03360964 -1.38614682 -3.95871887 -0.59718744 -2.27564022
 -9.94993306 -1.94171624]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 1.023949264961301, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3350942835536663,-1.960436342626987
123,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84374842e-01 4.34468026e-01 6.45274049e-02 2.59912652e-01
 4.59199545e-01 1.67126805e-02 2.08720038e-05 1.47921439e-02]",0.029657727680158695,"[ 4.5652258   1.04237404 -1.38044315 -3.98027658 -0.62163507 -2.28392054
 -9.94993317 -1.94744134]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 1.023949264961301, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3350942835536663,-1.9592139875115604
124,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84418926e-01 4.34471129e-01 6.44809705e-02 2.59841516e-01
 4.59174350e-01 1.66829099e-02 2.08112392e-05 1.47699444e-02]",0.02958901591865608,"[ 4.59639878  1.05103403 -1.3746709  -4.00168979 -0.64601528 -2.29220939
 -9.94993328 -1.95315601]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 1.023949264961301, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3350942835536663,-1.9579977258036079
125,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84462870e-01 4.34472903e-01 6.44359364e-02 2.59770456e-01
 4.59149487e-01 1.66540920e-02 2.07514256e-05 1.47481063e-02]",0.029521049119056116,"[ 4.6275275   1.05959637 -1.36883126 -4.02295773 -0.67032906 -2.30050721
 -9.94993339 -1.95886053]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 2.259362707927295, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 1.023949264961301, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3077467425389055,-1.9567875075582806
126,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84506686e-01 4.34473612e-01 6.43922716e-02 2.59699580e-01
 4.59124966e-01 1.66262013e-02 2.06925338e-05 1.47266229e-02]",0.029453831841949628,"[ 4.65861076  1.06806803 -1.36292539 -4.04407961 -0.69457734 -2.30881444
 -9.9499335  -1.96455514]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 2.259362707927295, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 1.023949264961301, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3077467425389055,-1.955583282988759
127,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84550388e-01 4.34473529e-01 6.43499465e-02 2.59628999e-01
 4.59100800e-01 1.65992137e-02 2.06345340e-05 1.47054878e-02]",0.029387368685419045,"[ 4.68964743  1.07645594 -1.35695445 -4.06505467 -0.71876099 -2.31713149
 -9.94993361 -1.97024011]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 2.259362707927295, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 1.023949264961301, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.7756549132182425, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3077467425389055,-1.9543850024548475
128,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.84593990e-01 4.34472923e-01 6.43089326e-02 2.59558826e-01
 4.59077002e-01 1.65731059e-02 2.05773968e-05 1.46846953e-02]",0.029321663566801395,"[ 4.72063641  1.08476676 -1.35091954 -4.08588221 -0.74288081 -2.32545877
 -9.94993373 -1.97591566]","[0.40012793196518465, 0.05388104682486482, 2.2090231110929666, 2.259362707927295, 0.4333342725235882, 2.0581503641954044, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 1.023949264961301, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 0.9819282066396411, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.2871978557331443,-1.9531926164767481
